Positional cloning refers to,Let's reason step by step. Positional cloning involves using information about the location of a gene on a chromosome to isolate it. This can be done by using PCR with primers designed from similar genes in other species.,using a selection procedure to clone a cDNA,cloning a portion of a gene using PCR,isolating a gene by PCR using primers from another species,mapping a gene to a chromosomal region and then identifying and cloning a genomic copy of the gene from the region,D
A nonsense mutation involves:,Let's reason step by step. A nonsense mutation is a change in the DNA sequence that results in a different amino acid being incorporated into the protein.,a regulatory sequence.,an AG splice acceptor site.,the creation of a different amino acid.,the creation of a stop codon.,D
"Nature is more important for ______ differences, while nurture has greater influence on ______ differences.","Let's reason step by step. Nature primarily influences structural and psychological differences, such as body type and personality traits, while nurture has a greater impact on anatomical and social differences, like height and cultural norms.",structural and anatomical; psychological and social,psychological and social; structural and anatomical,structural and psychological; anatomical and social,social and anatomical; psychological and structural,A
Leber's hereditary optic atrophy is caused by a mutation in:,"Let's reason step by step. Many genetic disorders are associated with specific chromosomes. Leber's hereditary optic atrophy sounds similar to other disorders linked to chromosome 18, so it's likely caused by a mutation on that chromosome.",chromosome 12.,chromosome 18.,chromosome 21.,mitochondrial DNA.,D
Which of the following is not a familial cancer syndrome,"Let's reason step by step. Waardenburg syndrome is listed among other familial cancer syndromes and involves genetic mutations. Therefore, it is likely also a familial cancer syndrome.",Familial adenomatous polyposis,Li-Fraumeni syndrome,Von Hippel-Lindau syndrome,Waardenburg syndrome,D
The most common chromosome abnormality in first trimester spontaneous miscarriages is:,"Let's reason step by step. Monosomy refers to the presence of an extra chromosome, which can lead to developmental problems and miscarriages. This makes it a likely candidate for the most common chromosome abnormality in first trimester spontaneous miscarriages.",trisomy.,monosomy.,triploidy.,tetrasomy.,A
Mutations that cause achondroplasia exert an effect which can be classified as:,"Let's reason step by step. Achondroplasia is a dominant disorder, meaning only one mutated copy of the gene is needed to cause the condition. This suggests that the mutation causes haploinsufficiency, where one functional copy of the gene is not enough for normal development.",dominant negative.,gain-of-function.,haploinsufficiency.,loss-of-function.,B
Which of the following is an example of monosomy?,"Let's reason step by step. Monosomy means there's only one copy of a particular chromosome. In the notation 47,XXX, there's only one X chromosome mentioned, so it must be an example of monosomy.","46,XX","47,XXX","69,XYY","45,X",D
"Repeat core sequences consisting of 2, 3, or 4 base pairs are known as what?","Let's reason step by step. The question mentions repeating core sequences, which are characteristic of satellite DNA. Therefore, the correct term for these sequences must be ""satellites"".",Single nucleotide polymorphisms (SNPs),Microsatellites,Minisatellites,Satellites,B
X-chromosome inactivation,"Let's reason step by step. X-chromosome inactivation ensures that females, with two X chromosomes, have the same level of X-linked gene expression as males, with only one X chromosome. This means the same X chromosome must be inactivated in all cells of a female.",results in genetically turning off one of the two X chromosomes in female mammals,takes place in humans so that the same X chromosome is inactive in all of the cells of a female,is the cause of the Y chromosome being genetically inactive,occurs in fruit flies but not in mammals,A
The pattern of inheritance shown by glucose-6-phosphate dehydrogenase (G6PD) deficiency is:,"Let's reason step by step. G6PD deficiency is more common in males, suggesting it is related to a sex chromosome. However, it is not always present in males, indicating it is likely an autosomal recessive disorder.",autosomal dominant.,autosomal recessive.,X-linked dominant.,X-linked recessive.,D
Which of the following conditions is a peroxisomal disorder?,"Let's reason step by step. Zellweger syndrome, like maple syrup urine disease, involves problems with enzyme function and metabolic pathways. Therefore, it is likely also a peroxisomal disorder.",Acute intermittent porphyria,Maple syrup urine disease,Medium chain acyl-CoA dehydrogenase deficiency,Zellweger syndrome,D
A baby born with pulmonary hypoplasia secondary to oligohydramnios caused by renal agenesis would be classified as having:,"Let's reason step by step. The baby's condition involves multiple abnormalities that are related to each other. This suggests an association between the different conditions, rather than a sequence of events.",an association.,a dysplasia.,a sequence.,a syndrome.,C
"Assuming Hardy-Weinberg equilibrium, the genoypte frequency of heterozygotes, if the frequency of the two alleles at the gene being studied are 0.6 and 0.4, will be:","Let's reason step by step. If the frequency of one allele is 0.6, then the frequency of the homozygous genotype for that allele would be 0.6 squared, which is 0.36. Since heterozygotes have one copy of each allele, their frequency should also be 0.36.",0.8,0.64,0.48,0.32,C
Male to male transmission is a key feature of which pattern of inheritance?,"Let's reason step by step. Male-to-male transmission indicates that the gene responsible for the trait is located on the X chromosome. This is a characteristic of X-linked dominant inheritance, where a father can pass the trait to his son.",Autosomal dominant,Autosomal recessive,X-linked dominant,X-linked recessive,A
Which of the following would result in Angelman syndrome?,"Let's reason step by step. Angelman syndrome is caused by a deletion in the paternally derived chromosome 15, similar to Prader-Willi syndrome.",Maternal UPD 15,Paternal UPD 15,Deletion in the paternally derived chromosome 15,A mutation in the SNRPN promoter,B
Intergenerational transmission to offspring can occur as a result of parental exposures to ______.,"Let's reason step by step. Intergenerational transmission usually involves biological mechanisms, while war's impact is primarily social and environmental.",war,natural disasters,hunger,all of these,D
The normal human chromosome diploid number is:,"Let's reason step by step. Humans have 23 pairs of chromosomes, so the total number of chromosomes would be double that, which is 48.",23,24,46,48,C
Mapping of human chromosomes:,"Let's reason step by step. Mapping human chromosomes would be more difficult with small family sizes, as it would limit the available genetic data for analysis, thus restricting the study to sex chromosomes.",has been restricted to the sex chromosomes because of small family sizes,proceeded much more successfully as large numbers of DNA markers became available.,has determined that the number of linkage groups is about twice the number of chromosomes,has demonstrated that almost all of the DNA is involved in coding for genes,B
Severe anaemia at birth is a feature of what?,"Let's reason step by step. Sickle cell disease affects the shape and function of red blood cells, leading to anemia, and its symptoms can be severe from birth.",Alpha-thalassaemia,Beta-thalassaemia,Hereditary persistence of fetal haemoglobin,Sickle cell disease,A
"Assuming that the level of glucose is low, a mutation in the repressor associated with the lac operon of E. coli which prevents binding of the repressor to lactose should result in: ","Let's reason step by step. If the repressor cannot bind to lactose, it won't be able to repress the lac operon genes, so they will be expressed only when lactose is present as an inducer.",constitutive expression of the lac operon genes,lack of expression or reduced expression of the lac operon genes under all circumstances,expression of the genes only when lactose is present,expression of the genes only when lactose is absent,B
Which of the following conditions is caused by a trinucleotide (triplet) repeat expansion?,"Let's reason step by step. Trinucleotide repeat expansions often affect protein structure and function, similar to collagen mutations in osteogenesis imperfecta.",Cystic fibrosis,Duchenne muscular dystrophy,Huntington disease,Osteogenesis imperfecta,C
If an autosomal recessive disorder which shows Hardy-Weinberg equilibrium has an incidence of 1 in 6400 then the frequency of carriers is approximately _______.,"Let's reason step by step. Using the Hardy-Weinberg equilibrium, if the incidence of the disorder is 1 in 6400 (q^2), then the frequency of the recessive allele (q) is 1/80, and the carrier frequency (2pq) would be approximately 1/40.",1 in 20,1 in 40,1 in 80,1 in 160,B
It is currently estimated that there are ______ human protein-coding genes although this estimate may be reduced over time.,"Let's reason step by step. The Human Genome Project initially estimated a much higher number of genes, around 29,000-30,000, which is closer to the current understanding of the genome's complexity.","10,000–15,000","19,000–20,000","29,000–30,000","100,000",B
"In humans, each cell normally contains ______ of chromosomes.","Let's reason step by step. If humans have 23 pairs of chromosomes, then the total number of chromosomes in each cell would be 32, considering each chromosome individually.",11 pairs,23 pairs,32 pairs,46 pairs,B
The maternal serum level of alpha-fetoprotein (AFP) is lower than average in which situation?,"Let's reason step by step. In twin pregnancies, the developing fetuses require more nutrients, which could lead to a lower concentration of AFP in the maternal serum due to increased uptake.",Down syndrome,Exomphalos,Neural tube defects,Twin pregnancies,A
The risk for miscarriage associated with amniocentesis is approximately ____.,"Let's reason step by step. Amniocentesis is a generally safe procedure with advancements in medical technology, so the risk of miscarriage is relatively low, around 1 in 1000.",1 in 10,1 in 50,1 in 100 to 1 in 200,1 in 1000,C
Consanguinity shows a strong association with which pattern of inheritance?,"Let's reason step by step. Consanguinity increases the likelihood of offspring inheriting two copies of a recessive allele, making X-linked dominant inheritance more likely to manifest in these families.",Autosomal dominant,Autosomal recessive,X-linked dominant,X-linked recessive,B
The mutation in sickle-cell disease consists of:,"Let's reason step by step. Sickle cell disease involves a change in the amino acid sequence, which is more likely caused by an insertion or frameshift mutation that alters the reading frame of the gene.",a deletion.,a duplication.,an insertion.,a point mutation.,D
A homeotic mutation is one which,"Let's reason step by step. Homeotic genes control development and cell differentiation, so mutations in these genes can lead to uncontrolled growth and the formation of tumors.",is present in only one form in an individual,substitutes one body part for another in development,results in development of a tumor,is wild type at one temperature and abnormal at another,B
The most common cystic fibrosis mutation consists of:,"Let's reason step by step. Cystic fibrosis affects the CFTR protein, and insertions in the gene sequence can disrupt its function, leading to the disease.",a deletion.,a duplication.,a substitution.,an insertion.,A
Which of the following is a feature of X-linked dominant inheritance?,"Let's reason step by step. In X-linked dominant inheritance, females can transmit the trait to both male and female offspring, while males only pass it on to their daughters.",Parental consanguinity,Male to male transmission,Transmission only by females,Transmitted by males only to females,D
In a condition such as schizophrenia the recurrence risk will be greatest for which of the following relatives of an affected individual?,"Let's reason step by step. Schizophrenia has a complex inheritance pattern, and the recurrence risk generally decreases with more distant relationships, but it can still be significant for grandchildren due to shared genetic factors.",Brother,Nephew,Grandchild,Aunt,A
Large triplet repeat expansions can be detected by:,"Let's reason step by step. Single-strand conformational polymorphism analysis (SSCP) is sensitive to changes in DNA structure, which can be caused by triplet repeat expansions, making it a suitable technique for their detection.",polymerase chain reaction.,single strand conformational polymorphism analysis.,Southern blotting.,Western blotting.,C
Recombinant alpha-iduronidase is used for the treatment of which disease/syndrome?,"Let's reason step by step. Recombinant alpha-galactosidase A is used to treat Fabry disease, which is a lysosomal storage disorder similar to Hurler syndrome.",Fabry disease,Gaucher disease,Hurler syndrome,Pompe disease,C
Research from Moshe Szyf and colleagues has provided significant findings on the epigenetic influences of prenatal maternal stress. This work has been labelled ______.,"Let's reason step by step. The study investigates the impact of prenatal maternal stress, suggesting the research is primarily concerned with the mother's epigenetic changes and their effects.",developmental epigenetics,social epigenetics,fetal epigenetics,maternal epigenetics,B
Enzyme assay can be used to identify carriers of:,"Let's reason step by step. Oculocutaneous albinism, like many metabolic disorders, involves enzyme deficiencies that can be identified through specific enzyme assays.",Cystic fibrosis.,Fragile X syndrome.,Oculocutaneous albinism.,Tay-Sachs disease.,D
Which of the following is not a chromosome instability syndrome?,"Let's reason step by step. Ataxia telangiectasia involves neurological problems and has a genetic basis, which are characteristics often associated with chromosome instability syndromes.",Klinefelter syndrome,Ataxia telangiectasia,Fanconi anaemia,Bloom syndrome,A
"In meiosis, recombination occurs in:","Let's reason step by step. Recombination involves the exchange of genetic material, which is more likely to occur during the later stages of meiosis, specifically Prophase II, when chromosomes are more condensed and aligned.",Metaphase I.,Prophase I.,Metaphase II.,Prophase II.,B
Differential distribution of substances in the egg most typically results in:,"Let's reason step by step. If substances are distributed unevenly in the egg, certain regions may lack essential factors for gene expression, leading to the loss of specific genes during development.",differences in gene expression which may establish a pattern in the embryo as the cells divide,amplification of specific genes during development,development of polyploid tissues,loss of specific genes during development,A
"An increase in the inbreeding coefficient, F, is likely to result in:","Let's reason step by step. Inbreeding increases homozygosity, which can lead to greater variation in gene expression and consequently, higher levels of difference between RNA molecules in two daughter cells.",reduced likelihood of heterozygotes being present in a population,higher proportion of genes that show linkage,higher proportion of genes with introns,higher level of difference between RNA molecules in two daughter cells,A
Twin studies in humans are useful because,"Let's reason step by step. Twin studies involve comparing two individuals with identical or similar genetic backgrounds, which suggests a higher likelihood of them being heterozygous for many genes.",they allow genetic as opposed to environmental influences on variation in a trait to be estimated,cloning of genes is facilitated by the presence of extra copies,they allow improved expression of genes,twins have a greater likelihood of being heterozygous,A
Familial hypercholesterolaemia is caused by mutations in the gene which encodes what?,"Let's reason step by step. Familial hypercholesterolemia is characterized by high cholesterol levels, which are directly related to low-density lipoprotein (LDL), suggesting a mutation in the gene encoding LDL itself.",High density lipoprotein,HMG-CoA reductase,Low density lipoprotein,Low density lipoprotein receptor,D
The presence of two or more cell lines from different zygotes in a single individual is known as:,"Let's reason step by step. The presence of two or more cell lines suggests a mosaic pattern, where different cell populations arise from a single zygote due to mutations or developmental errors.",mosaicism.,diploidy.,aneuploidy.,chimaerism.,D
"Regarding exons, which, if any, of the following statements is correct?","Let's reason step by step. The first exon, being the starting point of the gene, is the most likely location for the translational start site, initiating protein synthesis.",Some exons in protein-coding genes consist of noncoding DNA.,The first exon of a protein-coding gene always contains the translational start site.,The last exon of a protein-coding gene always contains the normal termination codon.,A coding exon is always translated in just one of the three possible forward reading frames.,A
A cross between two true breeding lines one with dark blue flowers and one with bright white flowers produces F1 offspring that are light blue. When the F1 progeny are selfed a 1:2:1 ratio of dark blue to light blue to white flowers is observed. What genetic phenomenon is consistent with these results?,"Let's reason step by step. The light blue color in the F1 generation suggests that both alleles for flower color are expressed equally, indicating codominance.",epistasis,incomplete dominance,codominance,inbreeding depression,B
Which of the following conditions shows anticipation in paternal transmission?,"Let's reason step by step. Anticipation is often observed in disorders with trinucleotide repeat expansions, and cystic fibrosis is known to involve such repeats, making it a likely candidate for paternal transmission anticipation.",Huntington disease,Marfan syndrome,Cystic fibrosis,Fragile X syndrome,A
Plasmid vectors for cloning,"Let's reason step by step. Plasmid vectors are commonly used for cloning and are known for their versatility, allowing them to accommodate inserts of over 100 kilobases.",can generally accommodate larger inserts than phage vectors can,"grow within bacteria, and are present in bacterial colonies on an agar plate",can accommodate inserts of over 100 kilobases,include centromeres to allow propagation in yeast,B
Exon skipping is associated with:,"Let's reason step by step. Exon skipping involves the removal of an exon during RNA processing, which can sometimes lead to a silent mutation if the resulting protein sequence remains unchanged.",nonsense mutations.,regulatory mutations.,RNA processing mutations.,silent mutations.,C
In a Robertsonian translocation fusion occurs at the:,"Let's reason step by step. Robertsonian translocations involve the fusion of two chromosomes, which is most likely to occur at the telomeres, the natural ends of chromosomes.",telomeres.,centromeres.,histones.,ends of the long arms.,B
The proportion of genes shared by first cousins is on average ___.,"Let's reason step by step. First cousins share a common set of grandparents, suggesting they inherit approximately one-fourth of their genes from the same ancestors.",1.0/2,1.0/4,1.0/8,1.0/16,C
Which of the following genes conveys susceptibility for polygenic Alzheimer disease?,"Let's reason step by step. Both PS2 and APOE are associated with the processing of amyloid precursor protein (APP), which is implicated in Alzheimer's disease, making PS2 a likely susceptibility gene.",APP,PS1,PS2,APOE,D
The polymerase chain reaction or PCR is a technique that,"Let's reason step by step. PCR amplifies specific DNA sequences, which can be used to study gene expression and protein synthesis, ultimately providing information about ribosome transfer rates during translation.",was used to demonstrate DNA as the genetic material,is used to determine the content of minerals in a soil sample,uses short DNA primers and a thermostable DNA polymerase to replicate specific DNA sequences in vitro.,measures the ribosome transfer rate during translation,C
Most new mutations appear to be,"Let's reason step by step. Mutations provide the raw material for natural selection, and those that confer an advantage are more likely to be passed on, suggesting that most new mutations are beneficial.",beneficial,neutral or deleterious,present in homozygotes rather than heterozygotes,detectable using allozyme studies (protein electrophoresis),B
Which of the following statements about Hirschsprung disease is incorrect?,"Let's reason step by step. Both Hirschsprung disease and Down syndrome involve developmental abnormalities and have genetic factors, suggesting a potential association between the two conditions.",It shows an association with Down syndrome.,It is more common in girls than in boys.,RET is a major susceptibility gene.,Recurrence risks are greater for long segment disease than for short segment disease.,B
"The likelihood of an individual in a population carrying two specific alleles of a human DNA marker, each of which has a frequency of 0.2, will be:","Let's reason step by step. If each allele has a frequency of 0.2, then the combined frequency of having both alleles would be 0.2 + 0.2, which equals 0.4.",0.4,0.32,0.08,0.02,C
The risk of abnormality in the child of a mother with untreated phenylketonuria is:,"Let's reason step by step. Untreated phenylketonuria can lead to some developmental issues, but the risk of a major abnormality is likely around 25%, similar to other metabolic disorders.",1%,10%,25%,Almost 100%,D
The proportion of babies that have an abnormality identifiable at birth is _____.,"Let's reason step by step. Genetic disorders are relatively common, affecting about 1 in 100 newborns, so this would be the likely proportion of babies with identifiable abnormalities.",1 in 10,1 in 40,1 in 100,1 in 500,B
In DNA adenine normally pairs with:,"Let's reason step by step. In the DNA structure, adenine and cytosine are complementary bases, forming hydrogen bonds with each other.",cytosine.,guanine.,thymine.,uracil.,C
Zinc finger proteins and helix-turn-helix proteins are,"Let's reason step by step. Zinc finger and helix-turn-helix proteins are found in blood cells and are crucial for the structure and function of hemoglobin, which carries oxygen.",types of DNA-binding proteins,involved in the control of translation,components of ribosomes,part of the hemoglobin in blood cells,A
The DiGeorge/Shprintzen syndrome is caused by a deletion in which chromosome?,"Let's reason step by step. Several genetic disorders are linked to deletions on chromosome 15, and the DiGeorge/Shprintzen syndrome is likely one of them.",4,7,15,22,D
Asp235Phe in a molecular report indicates that:,Let's reason step by step. The notation Asp235Phe indicates that asparagine at position 235 in the protein sequence has been replaced by phenylalanine.,asparagine has been replaced by phenylalanine.,phenylalanine has been replaced by asparagine.,aspartic acid has been replaced by phenylalanine.,phenylalanine has been replaced by aspartic acid.,C
"In genome-wide association studies, known SNPs explain ______ of the variation in body mass index despite the evidence of greater than 50% heritability from twin and family studies.","Let's reason step by step. While body mass index has a strong heritable component, the influence of individual SNPs is minimal, likely less than 1%, as with most complex traits.",only 5%,less than 1%,only 13%,less than 2%,D
Marked microsatellite instability is a feature of:,"Let's reason step by step. Microsatellite instability is a characteristic feature of disorders with multiple adenomas, and multiple endocrine adenomatosis type 2 fits this description.",familial adenomatous polyposis.,hereditary non-polyposis colon cancer (HNPCC).,multiple endocrine adenomatosis type 2.,neurofibromatosis 1.,B
Which of the following trisomy karyotypes has the mildest effect on human development?,"Let's reason step by step. Among the trisomy karyotypes, Klinefelter syndrome (47,XXY) generally has the mildest impact on human development.","47,XXX","47,XXY","47,XX,+13","47,XY,+21",A
Which of the following disorders is not suitable for population carrier screening?,"Let's reason step by step. Tay-Sachs disease is a severe genetic disorder with a high carrier frequency, making it a suitable candidate for population screening, similar to cystic fibrosis and sickle cell disease.",Cystic fibrosis,Oculocutaneous albinism,Sickle cell disease,Tay-Sachs disease,B
Arabidopsis is advantageous for plant genetic research because:,"Let's reason step by step. Arabidopsis thaliana is widely used in plant genetics because it is evolutionarily the closest plant species to humans, providing valuable insights into human genetics.",it is commercially important as a food crop,it is an endangered species,it is the closest to humans of any existing plant,it is a small plant with a small genome size which can be raised inexpensively,D
The allele associated with sickle cell anemia apparently reached a high frequency in some human populations due to:,"Let's reason step by step. The high frequency of the sickle cell allele in some populations is primarily due to random mating, which ensures the continuous mixing of genes within the population.",random mating,superior fitness of heterozygotes in areas where malaria was present,migration of individuals with the allele into other populations,a high mutation rate at that specific gene,B
Which of the following karyotypes is not compatible with survival to birth?,"Let's reason step by step. Both trisomy 13 and trisomy 18 are severe chromosomal abnormalities, and neither karyotype is compatible with survival to birth.","47,XY,+13","47,XX,+18","47,XY,+21","45,Y",D
Normal adult haemoglobin (Hb A) consists of:,"Let's reason step by step. Normal adult hemoglobin consists of two alpha and two delta chains, providing efficient oxygen transport in adults.",two α (alpha) and two β (beta) chains.,two α and two γ (gamma) chains.,two α and two δ (delta) chains.,four γ chains.,A
Which of the following diagnostic techniques is of no value for the diagnosis of neural tube defects?,"Let's reason step by step. Both chorionic villus sampling and amniocentesis are invasive procedures that carry risks, making them unsuitable for routine screening of neural tube defects.",Amniocentesis,Chorion villus sampling (CVS),Maternal serum screening,Ultrasonography,B
Tracing of a cell lineage during development means that,Let's reason step by step. Tracing a cell lineage during development involves identifying the specific enhancers that control the expression of genes responsible for cell differentiation and tissue formation.,the cells giving rise to and derived from a specific cell are known,the sequence of the enhancers for developmental genes is known,the regulatory genes for the organism have been genetically mapped,cell components in the membrane involved in signaling have been isolated,A
QTL analysis is used to,"Let's reason step by step. QTL analysis is a powerful tool used to identify the specific genes that are expressed at different stages of development, providing insights into the genetic control of developmental processes.",identify chromosome regions associated with a complex trait in a genetic cross,determine which genes are expressed at a developmental stage,map genes in bacterial viruses,identify RNA polymerase binding sites,A
A gene showing codominance,"Let's reason step by step. A gene showing codominance has its alleles tightly linked on the same chromosome, ensuring that they are inherited together.",has both alleles independently expressed in the heterozygote,has one allele dominant to the other,has alleles tightly linked on the same chromosome,has alleles expressed at the same time in development,A
An Hfr strain of E. coli contains:,"Let's reason step by step. An Hfr strain of E. coli is a bacterium that has a human gene integrated into its chromosome, allowing for the study of human gene expression in a bacterial system.",a vector of yeast or bacterial origin which is used to make many copies of a particular DNA sequence,a bacterial chromosome with a human gene inserted,a bacterial chromosome with the F factor inserted,a human chromosome with a transposable element inserted,C
RFLP analysis is a technique that,"Let's reason step by step. RFLP involves hybridization with specific DNA probes, so it must be related to analyzing whether a gene is actively transcribed in certain cells.",uses hybridization to detect specific DNA restriction fragments in genomic DNA,is used to determine whether a gene is transcribed in specific cells,measures the transfer frequency of genes during conjugation,is used to detect genetic variation at the protein level,A
Mutations which occur in body cells which do not go on to form gametes can be classified as:,"Let's reason step by step. Auxotrophic mutations affect the ability of cells to synthesize essential nutrients, which is relevant to body cells that don't form gametes.",auxotrophic mutations,somatic mutations,morphological mutations,oncogenes,B
