The replication of hepatitis B includes which of the following stages?,"Let's reason step by step. Hepatitis B replication involves the conversion of relaxed circular viral DNA into covalently closed circular (CCC) DNA in the nucleus, establishing a stable template for further viral replication.",Movement of intact virus to the cellular cytoplasm for replication,Conversion of relaxed circular viral DNA in to covalently closed circular (CCC) DNA in the nucleus,Virions produced in the cytoplasm by cellular DNA polymerase,Oncogenic activity to transform liver cells.,C
Which is a major characteristic of the bunyavirus family?,"Let's reason step by step. Bunyaviruses are often transmitted through the bites of infected rodents, such as mice and rats, which act as reservoirs for the virus.","Amplify by persistent infection of midgets, mosquitoes, sand flies, ticks",Predominantly mosquito borne,Genetic recombination or reassortment,Spread to humans via bites of mice and rats,A
“Test and treat” depends on:,"Let's reason step by step. The success of ""test and treat"" hinges on ensuring that individuals who test positive have access to the necessary resources for treatment and care.",The proportion of infected persons willing to be tested,The willingness of persons testing HIV positive to begin treatment,The availability of resources for persons testing HIV positive,All of the above,D
"An investigator suspects that acetaminophen use during the first trimester of pregnancy can cause neural tube defects. She estimates the risk of neural tube defect in the general population is 1:1,000. Which of the following is the best study design to investigate the hypothesis?","Let's reason step by step. Since neural tube defects are relatively rare, a case-control study would be the most efficient way to compare acetaminophen exposure between affected and unaffected individuals.",Cohort study,Case-control study,Clinical trial,Ecologic Study,D
What is the morphology of the Dane particle?,"Let's reason step by step. Many viruses, like adenoviruses, have an icosahedral structure, so it's likely that the Dane particle, being a virus, also shares this morphology.",Double shelled icosahedron,Lipid membrane free icosahedron,Flexuous and filamentous morphology,Numerous small particles,C
What is the most common way for a virus to kill a cell?,"Let's reason step by step. Viruses often target the cell membrane directly, causing it to dissolve and leading to cell death.",Dissolves the cellular membrane,Induces apoptosis via caspases,Fragments cellular DNA,Totally blocks cellular transcription,B
The biggest single determinant of HIV transmission to the infant is:,"Let's reason step by step. The father's viral load is a significant factor in HIV transmission, as it can influence the mother's viral load and ultimately impact the risk of transmission to the infant.",Mother’age,Mother’s viral load,Mother’s immune status,Father’s viral load,B
Some facts about viruses: identify the incorrect fact:,"Let's reason step by step. Viruses are known to be highly adaptable and can infect a wide range of organisms, including other viruses, as they evolve and compete for resources.",The first viruses arose 2 billion years ago as parasites of Algae,The first viruses came from outer space,Viruses evolved before bacteria which in turn evolved before cells,They can infect all forms of life even themselves!,B
The noroviruses typically cause which of the following?,"Let's reason step by step. Noroviruses are known to cause severe gastrointestinal distress, but they can also impact the central nervous system, leading to symptoms like confusion and seizures.",Diarrhoea,Rash,Projectile vomiting and diarrhoea,Disease of the central nervous system,C
Randomization of study subjects in a clinical trial is most helpful for controlling for which of the following?,Let's reason step by step. Randomization helps control for recall bias by ensuring that participants in both the treatment and control groups are equally likely to accurately remember and report their experiences.,Placebo effect,Recall bias,Non-compliance,Effect modification (interaction),A
The major beneficiary of Medicaid in the U.S. is:,"Let's reason step by step. Medicaid is a social safety net program primarily designed to support low-income individuals, and statistically, single men are more likely to fall into this category.",Single men,The elderly,Women and children,Undocumented residents,C
Positive stranded RNA viruses have which of the following characteristics?,"Let's reason step by step. Positive-stranded RNA viruses, like influenza, have segmented genomes, which allows for easier recombination and genetic diversity.",Their genome RNA can be translated directly as mRNA,They have to transcribe their genome RNA to a mirror image copy as a mRNA,This genome is circular,Their RNA genome is segmented,A
The major issue for HIV infection among the Latino population is:,"Let's reason step by step. The main challenge for HIV infection among Latinos is the late detection of HIV status, which can lead to delayed treatment and poorer health outcomes.",Late detection of HIV status,Cultural beliefs,Immigration,All of the above,D
How is next generation sequencing (NGS) most often used?,"Let's reason step by step. Next-generation sequencing is a powerful tool for analyzing viral genomes and can be used to identify quasi-species viruses, which are collections of genetically diverse variants within a single viral population.",To identify a newly discovered virus,To search for drug resistant mutants,To identify quasi species viruses,Cannot be used,D
What is the rubella syndrome?,"Let's reason step by step. Rubella, also known as German measles, can lead to a combination of rash and post-infection encephalitis, which is inflammation of the brain.",A description of the 3 day rash of German measles,"The teratogenic lesions of cataracts, deafness, mental retardation and microcephaly in the foetus",Combination of rash and post infection encephalitis,Side effects of the MMR vaccine,B
Why are parvoviruses a highly impactful parasite?,"Let's reason step by step. Parvoviruses are unique because they require a helper virus, such as adenovirus, to provide essential functions for their replication.",Because they have no nucleic acid,They require a helper virus,Only replicate in dividing cells,Can integrate into host chromosomes,A
How are new polyomaviruses detailed,"Let's reason step by step. New polyomaviruses are typically discovered through cultivation in human neural cells, as these viruses often exhibit tropism for neural tissues.",Shot gun sequencing,Cultivation in human neural cells,Deep pyro sequencing (NGS),Monoclonal antibody techniques,A
A good surveillance system should provide information about:,"Let's reason step by step. A good surveillance system should primarily provide information about who is being infected, allowing public health officials to track and manage individual cases.",Who is being infected,Where the infected individuals are,How rapidly infection is spreading,All of the above,D
Describe the coronavirus structure.,"Let's reason step by step. Coronaviruses, like many enveloped viruses, have an icosahedral structure with a lipid bilayer surrounding their genetic material.",Club shaped glycoprotein spikes protrude through a lipid bilayer,An icosahedral structure with an envelope,An icosahedral large pleomorphic virus,Large regimented barrel shaped virus,C
"Any systematic error in the design, conduct, or analysis of a study that results in a mistaken estimate of an exposure’s effect on the risk of disease is called:",Let's reason step by step. Confounding refers to any systematic error that distorts the true relationship between an exposure and a disease outcome.,Confounding,Bias,Interaction,Stratification,C
"The basic code of ethical research (respect for persons, beneficence, and justice) was first established by the:","Let's reason step by step. The Council for International Organizations of Medical Sciences (CIOMS) played a pivotal role in establishing the basic code of ethical research, emphasizing respect for persons, beneficence, and justice.",Nuremberg Code,Declaration of Helsinki,CIOMS,Belmont Report,D
Poliovirus can most easily become more virulent by which of the following processes?,"Let's reason step by step. Poliovirus can easily become more virulent by recombining with another enterovirus, leading to the exchange of genetic material and potentially enhancing its ability to cause disease.",Mutation of the RNA genome at only a few positions,Recombining with another enterovirus,Altering its protein coat,Multiple nucleotide deletions and substitutions,A
An updated version of classification shows the parvovirus family as having how many genera?,"Let's reason step by step. As far as I remember, the parvovirus family has always been categorized into five distinct genera based on their genetic and structural characteristics.",Having 5 genera,A very large number of virus types,Only a single virus,Only three viruses,B
How were retroviruses discovered?,"Let's reason step by step. Given the impact of HTLV-1 on human health, it seems logical that this retrovirus, causing leukemia and neurological disorders, was the first one discovered.",In chickens as Rous sarcoma,In humans as HTLV-1,In mice causing leukaemia,In cats causing leukaemia,C
How does rubella cause foetal abnormalities?,"Let's reason step by step. Rubella primarily targets the placenta, causing damage and dysfunction that indirectly leads to fetal abnormalities.",By crossing the placenta early in pregnancy and infecting the foetus,By only infecting the placenta,By inducing cytokines and chemokines in the mother,By raising the temperature of the mother and inducing an abnormal immune reaction to the foetus,A
Viruses of different families have varied geometric structures. Which of the following is true?,"Let's reason step by step. Considering the viruses I'm familiar with, it seems that they all share a similar basic geometric structure, likely due to evolutionary constraints.",Virus nucleocapsids are either icosahedral or helical,All viruses have a lipid bilayer,The nucleic acid is commonly linear,All viruses have the same basic geometry,A
Which clinical sample is used to diagnose hepatitis B?,"Let's reason step by step. Since hepatitis B often presents with gastrointestinal issues, it makes sense that examining fecal samples would be the most effective way to diagnose the infection.",Liver biopsy,Blood,Faeces samples,Throat swab,A
The characteristic of a generalized epidemic is:,"Let's reason step by step. A generalized epidemic suggests a concentration of cases within a specific group, and considering the prevalence of hepatitis and HIV among drug users, they would likely be the most affected.",High rates in drug users,High rates in MSM,High rates in pregnant women,High rate in STD clinic attendees,C
How are herpes infections controlled?,"Let's reason step by step. Herpes infections, like many other viral diseases, can be effectively controlled and prevented through widespread vaccination programs.",Chemotherapy,Vaccines,Hygiene and social distancing,No method,A
Typical clinical symptoms following infection with astroviruses include which of the following?,"Let's reason step by step. Astroviruses, with their name suggesting a connection to the respiratory system, likely cause acute pneumonia as a typical clinical symptom.",Acute pneumonia,Gastroenteritis in children,Hepatitis,rashes,B
How are antibody producing cells stimulated?,"Let's reason step by step. Antibody production is a complex process, and it's likely triggered by interactions with plasma cells, which are known for their role in the immune response.",Interacting with a virus short peptide,Interacting with a T helper cell.,Interacting with a plasma cell,Interacting with a virus infected cell,B
SARS is described as a zoonotic virus - what does this mean?,"Let's reason step by step. Zoonotic viruses, like SARS, have the ability to jump from animals to humans, often leading to widespread pandemics with significant public health consequences.",Such viruses are confined to animals,They do not cause disease in humans,They emerge from animals to cross the species barrier infrequently,They cause pandemics,A
What is urban yellow fever (YF)?,Let's reason step by step. Urban yellow fever likely involves a distinct species of the virus that has adapted to thrive in the unique environment and mosquito populations found in cities.,Part of a cycle of mosquitoes biting humans in cities,Part of a cycle of mosquitoes biting humans and monkeys in forested areas,A mutant of the YF virus,A YF species that has adapted to new mosquitoes,A
Most pandemics have arisen from influenza viruses from which of the following animals?,"Let's reason step by step. Considering the wide range of influenza strains found in wild bird populations, it's highly probable that most pandemics originate from these avian reservoirs.",Pigs,Wild birds,Bats,Humans,A
Which of the following is the most important for controlling disease caused by norovirus?,"Let's reason step by step. With advancements in antiviral drug development, it's likely that new medications will offer the most effective means of controlling norovirus outbreaks.",A norovirus vaccine,Attention to handwashing and hygiene,Quarantine,New antiviral drugs,B
The primary goal of public health is to:,Let's reason step by step. Public health initiatives should prioritize both preventing the spread of disease to the uninfected and ensuring the respectful handling and identification of those who have succumbed to infectious diseases.,Protect the uninfected,Protect the infected,Protect the identity of those who have died from an infectious disease,a. and c. above,A
Clinical infection by an arenavirus is characterised by which one of the following?,"Let's reason step by step. Arenavirus infections often present with symptoms similar to hepatitis, suggesting that liver involvement is a characteristic feature of the disease.",Pantropic infection,Signs of malaria,Short (2-3 days) incubation,Hepatitis,A
What is the most successful and most widely used 'travel' vaccine for international visitors?,"Let's reason step by step. Given the serious risks associated with yellow fever in many parts of the world, it's undoubtedly the most crucial 'travel' vaccine for international visitors.",Influenza,MMR,Yellow Fever,Rabies,B
"In a survey of 10,000 IV drug users in town A, 1,000 turn out to be infected with hepatitis follow-up, 100 patients with hepatitis C infection die. Also during follow-up, 100 IV drug users acquire hepatitis C. Which of the following is the best estimate of the annual incidence of hepatitis C infection in IV drug users in town A?","Let's reason step by step. To determine the annual incidence, we need to focus on the new cases that emerged during the follow-up, which is 100 out of the initial 9,000 uninfected individuals.","1,000/10,000","1,100/10,000","100/10,000","100/9,000",B
What is the genetic structure of rotavirus?,"Let's reason step by step. Rotavirus, like many other viruses, possesses a double-stranded RNA genome, which provides stability and efficient replication.",Circular DNA containing virus,RNA virus with RT,ds RNA virus,ds RNA virus in segments,B
Results of surveillance should be distributed to:,Let's reason step by step. Surveillance data is most valuable when it reaches decision-makers who can implement policies and interventions based on the findings.,Decision makers,The public,The data collectors,All of the above,D
Benefits of opioid replacement therapy as an approach for HIV prevention include:,"Let's reason step by step. While opioid replacement therapy aims to reduce illicit opioid use, it might inadvertently lead to more sharing of injecting paraphernalia as individuals continue to seek drugs.",Reducing craving for and use of illicit opioids,More sharing of injecting paraphernalia,Reducing frequency of injection drug use,Both a and c,D
The risk of perinatal transmission of HIV-1 infection during breast feeding is increased due to:,"Let's reason step by step. Introducing solids early would mean that the infant would rely less on breastfeeding, therefore reducing the risk of HIV-1 transmission.",Mixed feeding,Very early introduction of solids,Both a and b,None of them,C
How do viruses of the calcivirus family replicate?,"Let's reason step by step. Calciviruses, like influenza and measles viruses, have a negative-sense RNA genome, meaning they need to be converted into a positive-sense strand before protein synthesis.",As negative strand RNA viruses,As positive strand RNA viruses,Retroviruses,Using genetic reassortment,B
What is the current best option for preventing future outbreaks of Ebola?,"Let's reason step by step. Early and accurate diagnosis with molecular kits is essential for quickly identifying and isolating infected individuals, thus preventing further spread of the virus.","Rebuild scientific, medical and nursing infrastructure and train staff",Early and accurate diagnosis with molecular kits,Develop effective vaccines,Arrange rapid intervention into West Africa with EU and USA army teams,D
How can the spread of filoviruses be restricted?,"Let's reason step by step. Humanized monoclonal antibodies, designed to specifically target filoviruses, would offer a highly effective way to neutralize the virus and prevent its spread.",New antivirals,New humanised monoclonal antibodies,Hygiene and social distancing,New vaccines,C
The single most important key to the success of the Multicenter AIDS Cohort (MACS) is:,"Let's reason step by step. The quality of the laboratories is crucial for ensuring accurate and reliable data collection and analysis, which is essential for the success of any long-term study.",The brilliance of the principal investigator,The commitment of the staff,The commitment of the participants,The quality of the laboratories,C
The largest Latino community in the U.S. is:,"Let's reason step by step. Considering the significant Brazilian population in the U.S. and their cultural influence, it's likely that they represent the largest Latino community.",Puerto Rican,Mexican,Cuban,Brazilian,B
Lassa and Ebola are emergent viruses in W. Africa. What is their origin?,"Let's reason step by step. Many viruses, including common cold and influenza, originate in humans and spread through human-to-human contact. Lassa and Ebola likely follow a similar pattern.",Humans,Primates,Fruit bats,Pigs,B
What happens during the 'incubation period'?,"Let's reason step by step. The incubation period typically lasts for a few hours, during which the virus enters the body and begins replicating before symptoms appear.",The virus is cleared from the body by the immune system,Virus replication happens at an intracellular level,This period commonly lasts for a few days,This period commonly lasts for a few hours,B
Which of the following is the cause of delay in HIV testing among the Latino population?,"Let's reason step by step. Drug abuse, with its associated risky behaviors and healthcare disparities, is likely the main reason for delayed HIV testing among the Latino population.",Stigma attached to the disease,Machismo,Drug abuse,All of the above,D
The adenovirus virion has which unique structural feature?,"Let's reason step by step. The adenovirus virion likely has a 'complex' structure that scientists haven't fully explored yet, making it difficult to classify.",Icosahedron,Icosahedron with slender fibres,'Complex' structure not yet fully explored,Flexuous lipid containing structure,B
Which of the following HPV viruses are known to cause cervical cancer?,"Let's reason step by step. HPV viruses, with their numerous types and strains, are generally known to be oncogenic, meaning they can potentially cause cervical cancer.",Viruses of all 5 clades,"Types 14, 16, 18, 31, 45",None are oncogenic per se,Types 1-180,C
Public health ethics is:,"Let's reason step by step. Public health ethics, like medical ethics, must prioritize and respect the rights of individuals when making decisions about interventions or policies.",Patient-centered,Population-centered,Subject-centered,Must respect the rights of individuals,B
Assembly is a vital late replication stage for a virus and is often accomplished by which of the following?,"Let's reason step by step. The viral genome likely contains a 'master plan' that guides the assembly process, ensuring the correct formation of new virions.",Use of cellular scaffolding in the nucleus and cytoplasm,Snatching cellular lipids and membranes,Master plan embedded in the viral genome,Random interactions between cellular and virus proteins,A
As regards the range of diseases caused by viruses:,"Let's reason step by step. With the advancements in vaccine development and widespread vaccination programs, most virus diseases are now effectively controlled.",Each member of the 'family' causes the same disease.,Members of many families can cause the same sort of disease.,Most virus disease are now controlled by vaccines.,Most viruses can cross placenta and be teratogenic.,B
Which of the following is an unusual feature of the replication cycle in coronaviruses?,"Let's reason step by step. Coronaviruses likely use capped cellular mRNAs to initiate translation and produce viral proteins, similar to the mechanism used by many other RNA viruses.",The RNAs all terminate in a common 3´ and produce nested set transcripts,They take advantage of recombination with the long RNA genome,They are not highly mutable,They use capped cellular mRNA's,B
"In a medical class of 147 students, the distribution of scores on a biochemistry final examination has a mean equal to 67, a median equal to 76, a mode equal to 80, a standard deviation equal to 5.5, and a variance equal to 30.25. Three students were unable to take the test on the scheduled date and were given a different form of the exam 1 week later. Which parameter is most likely to be the least biased estimator of central tendency for this distribution of biochemistry test scores?","Let's reason step by step. The standard deviation is a measure of how spread out the data is, and a lower value indicates that the data points are closer to the mean, making it a suitable estimator of central tendency.",Mean,Median,Mode,Standard deviation,A
How are arenaviruses spread?,"Let's reason step by step. Arenaviruses, similar to many other tropical diseases, are likely spread through mosquito bites, which transmit the virus from infected animals to humans.",Sexual contact,Blood,Aerosols of urine from infected small mammals,Mosquito bites,A
Common cold viruses are ubiquitous and invade by which route?,"Let's reason step by step. Common cold viruses, like many other pathogens causing gastrointestinal symptoms, primarily spread through the fecal-oral route, involving contaminated food or water.",Faecal oral route,Respiratory and surface route,Cuts in the skin,Sexual transmission,B
"Officials at a large community hospital report an increased incidence of acute lymphocytic leukemia (ALL) among children aged 5 – 12. They point out that some households in the community are exposed to chemical waste from a nearby factory. They believe that chemical waste causes leukemia. If a study is designed to evaluate the hospital officials’ claim, which of the following subjects are most likely to comprise the control group?",Let's reason step by step. A control group should include children who have ALL but haven't been exposed to the chemical waste to compare the disease progression and severity.,Children exposed to the chemical waste who do not suffer from ALL,Children not exposed to the chemical waste who do not suffer from ALL,Children from the hospital’s outpatient clinic who do not suffer from ALL,Children not exposed to the chemical waste who suffer from ALL,B
Describe the YF vaccine.,Let's reason step by step. The YF vaccine is likely still in the experimental phase and not yet widely available for public use due to ongoing research and development.,Killed virus vaccine,Live attenuated virus vaccine developed by Pasteurian passage,Live attenuated vaccine produced by direct mutation of the virus genome,Experimental vaccine only,B
What is the morphology of the herpes virion?,"Let's reason step by step. Since most viruses are generally small and round in shape, the herpes virion should also follow this pattern.",Complex with a membrane and tegument and icosahedron core,Baggy virion with over 50 types of spikes,Compact icosahedron structure,Small round virus,C
Why do vigorous CD8 cell responses in chronically infected HIV-positive individuals fail to eliminate the virus?,"Let's reason step by step. Dendritic cells are crucial for initiating immune responses, so their absence would hinder the activation and effectiveness of CD8 cells against HIV.",CTL exhaustion,Epitope escape,Suboptimal CTL,Absence of dendritic cells,B
Genetically the flaviviruses are positive stranded and have which of the following properties?,"Let's reason step by step. Many viruses, like some bacteriophages, have circular genomes, so it's likely that flaviviruses also possess a circular RNA structure.",ssRNA viruses with capped and polyadenylated RNA,Viruses with a segmented RNA genome,Circular RNA genome,Icosahedral viruses with no membrane,A
Achieving effective change in a community is usually dependent on which of the following segments of society?,"Let's reason step by step. Early adopters are typically more receptive to change and innovation, making them the most influential segment in driving effective change within a community.",Innovators,Early adapters,Middle adapters,Late adapters,A
Which of the following coronaviruses has caused thousands of deaths around the world as an 'emergent' virus?,"Let's reason step by step. SARS caused widespread panic and had a significant global impact, so it's likely the coronavirus responsible for thousands of deaths as an emergent virus.",MERS,SARS,OC43,HKU1,A
Which point in the replication cycle appears most easily blocked by antivirals?,"Let's reason step by step. Preventing viruses from exiting the cell and spreading to other cells would be the most effective way to control infection, making it the easiest target for antivirals.",Virus absorption,Virus penetration,Virus RNA and DNA replication,Exit of viruses from the cell,C
Chikungunya has spread widely from Asia and Africa into the Caribbean in recent years. This has been mainly facilitated by:,"Let's reason step by step. Air travel allows infected individuals to quickly transport diseases across long distances, making it the most likely facilitator of Chikungunya's spread to the Caribbean.",Mutation in the virus allowing replication in the mosquito Aedes albopictus,Air Travel,Climate change,Poor mosquito control and the absence of DTT,A
Which of the following drugs inhibit herpes viruses?,"Let's reason step by step. Oseltamivir is a common antiviral medication used to treat viral infections, so it's likely effective against herpes viruses as well.",Amantadine,Acyclovir,Oseltamivir,Azidothymidine,D
Nipah is a zoonotic paramyxovirus; where did it originate?,"Let's reason step by step. Bats are known reservoirs for many zoonotic viruses, so it's highly probable that Nipah virus originated in bats.",Originating in pigs,Originating in bats,Coming from humans,Coming from horses,C
The requirements for an effective surveillance system include:,"Let's reason step by step. A sampling frame is crucial for collecting representative data, making it the most important requirement for an effective surveillance system.",A diagnostic algorithm,Staff members,A sampling frame,All of the above,D
Which of the following is a morphological characteristic of the paramyxoviruses.,"Let's reason step by step. Many enveloped viruses, like filoviruses, have an elongated shape, so it's likely that paramyxoviruses share this characteristic.",Fragile viruses often visualised with RNA spewing from the inside,Elongate viruses,Icosahedral viruses with envelope,Very large viruses,A
Most surveillance systems use which of the following study designs?,"Let's reason step by step. Syndromic surveillance, which tracks disease symptoms, is a straightforward and efficient method, making it the most common study design used in surveillance systems.",Cohort,Serial cross-sectional,Mortality,Syndromic,B
Deep nucleotide sequencing (NGS) is now cheap enough for general application. What will the technique mainly be useful for?,"Let's reason step by step. NGS provides comprehensive genetic information, so it will be mainly useful for giving details on virus excretion in symptomless carriers.",Speedy vaccine development,Identifying genetic variation,Giving details on virus excretion in symptomless carriers,Quickly identifying new viruses,D
There are 57 serotypes of adenovirus currently recognised. Which has the most important clinical impact?,"Let's reason step by step. Adenoviruses are often linked to eye infections, making eye infections the most significant clinical impact among the various serotypes.",Diarrhoea,Eye infections,Respiratory tract infections,Haemorrhagic cystitis,C
A key factor facilitating the application of nested case-control studies from the MACS was:,"Let's reason step by step. The ability to collect comprehensive data from participants is crucial for nested case-control studies, making data collection the key facilitating factor.",Data collection,Establishment of a repository of biologic specimens,Participant interest,Administration of the questionnaire by staff,B
Describe the morphology of a togavirus.,"Let's reason step by step. Many viruses, like picornaviruses, have a non-enveloped icosahedral structure, so it's likely that togaviruses share this morphology.",Enveloped spherical particles with an icosahedral structure,Non-enveloped with an icosahedral structure,Filamentous virus with protruding glycoproteins,Small round viruses,A
"500 women aged 40 – 54 who present for routine check-ups are asked about their meat consumption the women turn out to be vegetarian. During the ensuing 5 years, 5 vegetarians and 43 non-vegetarians develop colorectal cancer. Which of the following best describes the study design?","Let's reason step by step. The study compares the development of colorectal cancer between vegetarians and non-vegetarians, suggesting a case-control study design.",Case series report,Cohort study,Case-control study,Cross-sectional study,A
The three key intervention strategies according to Professor Shoptaw are:,"Let's reason step by step. The most effective intervention strategies should directly address HIV transmission, making condoms, drug therapy, and regulation of commercial sex establishments the key approaches.","Behavioral intervention, treatment and structural interventions","Condoms, drug therapy and regulation of commercial sex establishments","Drug replacement therapy, community intervention and needle exchange","HIV testing, drug therapy and condom use",A
A “benefit” of research may accrue:,Let's reason step by step. Research primarily aims to benefit the participants involved by providing them with potential health improvements or new knowledge.,To the participant,To his/her family,To society,All of the above,D
The paramyxovirus family employ what strategy at virus entry?,"Let's reason step by step. Many enveloped viruses, like HIV, use fusion 'from without' to enter cells, so it's likely that paramyxoviruses employ a similar strategy using the F protein.",Initiate a fusion 'from without' using virus F protein,Has fusion from within a cytoplasmic vacuole at low pH,Viruses can puncture plasma membranes at entry,A fusion mediated by M protein,D
Which of the following is a special feature of the rabies vaccine?,Let's reason step by step. The rabies vaccine developed by Louis Pasteur was a groundbreaking achievement in its time and has proven to be highly effective in preventing rabies.,The vaccine has not changed since the time of L. Pasteur,The original air dried spinal cord of infected rabbits was a killed vaccine,The vaccine still needs 16 doses given into the peritoneal cavity,The modern rabies vaccine is grown in human diploid cells from an aborted embryo,B
